% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=355236, Tue Apr  7 13:48:42 2020
1 16 0.47603156401637103 1.000049181537241 1.0 1.0 1.000000819672467 1.000001639345606 1.0000024590194168 1.0000032786938995 1.000004098369054 1.0000049180448805 1.0000057377213787 1.0000065573985488 1.0000073770763909 1.0000081967549046 1.0000090164340905 1.000009836113948 1.0000106557944775 1.0000114754756788 1.000012295157552 1.0000131148400973 1.000013934523314 1.0000147542072029 1.0000155738917635 1.0000163935769961 1.0000172132629006 1.000018032949477 1.000018852636725 1.0000196723246453 1.0000204920132372 1.000021311702501 1.0000221313924367 1.000022951083044 1.0000237707743236 1.000024590466275 1.0000254101588983 1.0000262298521934 1.0000270495461603 1.0000278692407991 1.0000286889361099 1.0000295086320925 1.000030328328747 1.0000311480260733 1.0000319677240717 1.0000327874227417 1.0000336071220837 1.0000344268220978 1.0000352465227833 1.0000360662241412 1.0000368859261708 1.000037705628872 1.0000385253322455 1.0000393450362908 1.000040164741008 1.0000409844463969 1.0000418041524577 1.0000426238591906 1.0000434435665952 1.0000442632746718 1.0000450829834202 1.0000459026928405 1.0000467224029328 1.000047542113697 1.000048361825133 1.000049181537241
2 32 0.46066205360414975 1.016467248509063 0.9838549583608663 0.9838549583608663 0.9853956015389851 0.9887110440281902 0.9926311302430951 0.9940628628724505 0.9954468895072286 0.9970542917937137 0.9990710300300284 1.0000033199155223 1.0000041645275497 1.0000046030585301 1.0000054636162352 1.0000065330817638 1.000007882675672 1.0000088480401528 1.0000103266958562 1.0000108947436244 1.0000122447830568 1.0000135952936426 1.0000136656883754 1.0000144890195068 1.0000152365565482 1.000016295539953 1.0000170671828037 1.000018679738348 1.0000189681829854 1.0000207471963858 1.0000207943179447 1.0000220579224024 1.000022329388778 1.000024730289487 1.0000253363538694 1.0000259570423407 1.0000267946638552 1.0000278417505095 1.0000297846037645 1.0000305726353889 1.0000320377360206 1.0000323988013755 1.0000327847388808 1.0000341018878645 1.0000344684037916 1.0000355179416738 1.0000356810644053 1.0000377242974265 1.000039092647987 1.0000396611778717 1.0000409705205249 1.0000427383281536 1.0000431109955041 1.0000448805000233 1.0000452946874274 1.0000456984575403 1.0002882459815396 1.0010526517872076 1.0020081745381215 1.0027298763518135 1.007418623681371 1.0096778663904808 1.0134587609216588 1.016467248509063
3 48 0.4490332929871931 1.0219497322197453 0.9811184849767428 0.9811184849767428 0.9837215863304107 0.984441920836865 0.9866074799589241 0.988243351917552 0.9909226283155046 0.9930336786601212 0.9933648723186194 0.9944623905514467 0.995052401618887 0.9962049393971083 0.9968076159773194 0.9979414369566331 0.9984673758798747 0.9989652058047229 0.9995384481030818 1.0000061913023608 1.0000094188870488 1.0000104097852818 1.0000123313347942 1.0000136109322177 1.0000141519246233 1.0000152121185828 1.000015509694216 1.0000182844373935 1.0000189564336004 1.0000193773055346 1.000020281816404 1.0000228906447675 1.000023699094577 1.0000251346341122 1.0000264216183363 1.0000271655810338 1.0000274241361446 1.0000294119223685 1.0000301477274238 1.0000311951366894 1.000032046735862 1.000032696451522 1.0000330716866817 1.0000357960226982 1.0000377683311317 1.0000388292608169 1.0000405089298994 1.0000413995928366 1.0001916242113214 1.0003033559260297 1.0005837483071418 1.0007939868979085 1.0013834101988714 1.0015067170731957 1.0021359804375514 1.0023583248599264 1.0044397524666946 1.007049572375714 1.0080488032416506 1.0090976271511403 1.0118794026447928 1.0150035671060063 1.0174298486975342 1.0219497322197453
4 64 0.4402910740927855 1.026544013920035 0.9790240330170594 0.9790240330170594 0.981508877624753 0.9827753873239997 0.9838426633087324 0.9862225365544343 0.9881727423576981 0.9884410219532953 0.9901078550496201 0.9908405635867846 0.9924568522403909 0.9946067348433556 0.9951251284874116 0.9959374324483423 0.9963474976173232 0.9964576725173231 0.9972066956127066 0.9972930215738054 0.9974215278403057 0.9982311370698354 0.9989448918221245 0.9991858043239797 0.9992253294038028 0.9993651878829332 0.9997944604735901 1.0000141334483996 1.000016877669849 1.0000186454853337 1.0000187263243625 1.0000209424898427 1.0000210485553591 1.0000232579400183 1.000025015356871 1.000027968244257 1.000030226452688 1.0000311578350325 1.0000333133694583 1.0000361144904832 1.0001342739603973 1.0001600296863042 1.0001743358068798 1.000226842942245 1.0005315100821703 1.0005848147158607 1.000827623288988 1.0010243156573337 1.0011780895778177 1.0016645764914933 1.0019153296398038 1.0033592329216778 1.0036196180652326 1.0041365179367916 1.0043830043569208 1.0051407212141905 1.0080259755904004 1.0093049499459532 1.0098240305925161 1.011570834243809 1.0143587927870157 1.0148889398973517 1.0202098048614912 1.026544013920035
5 80 0.43886304758683575 1.030894613629847 0.9780538414289407 0.9780538414289407 0.9795268410766106 0.9816266369543635 0.9838136786427957 0.9843847602630202 0.9848765727991681 0.9866111123439852 0.9880682734471629 0.9897973969526219 0.9901284713738319 0.9913304200896198 0.9927546275217001 0.9931492438030673 0.9943603310628304 0.9951289552301923 0.9957734822030313 0.9958019963495192 0.9959161475606458 0.9970528191199972 0.9975005991559229 0.9976919220929226 0.9982103760422848 0.998298114151301 0.9986720610997045 0.9992620343763557 0.9993452013546238 0.9993968411007003 0.9996000495394533 0.9996364876252861 0.9998468273476465 1.0000133679223158 1.0000371629207279 1.0000613130371008 1.0000988969182323 1.000127596705798 1.0002300830916941 1.0002967987955815 1.000448218218065 1.0007225979912207 1.0007775944211044 1.0009187096848078 1.001089286381855 1.0014156170564728 1.0015500634854952 1.0017938590782718 1.0023886465232363 1.0030275099013122 1.0032198169513233 1.003706058849841 1.0042289103077222 1.0053084663373169 1.0064032084346388 1.0070824437261818 1.0083628351083735 1.0094991760558103 1.0113958633728033 1.0124866362408866 1.0162069511102965 1.016961163325368 1.0220567031715222 1.030894613629847
6 96 0.43662173855441705 1.0432992573675994 0.9742501987598055 0.9742501987598055 0.9779870281403112 0.9813393521889724 0.9819860299492537 0.9822852156156255 0.9836870711590041 0.9857630341385414 0.9867103062119653 0.9870250171781766 0.9882254335980389 0.9897868169135354 0.9906827286881258 0.9913854206548505 0.9924340231508427 0.9929701092563833 0.994155300636178 0.9948322026997544 0.995463988384926 0.9954852953392876 0.9958818861691289 0.9965921001672252 0.9970998697604374 0.9975295032460747 0.9977960245029525 0.9984380873482973 0.9986780239911371 0.9987228153339416 0.9991154197407672 0.9992653671894162 0.99944864300798 0.9996303929055189 0.9999711111936505 1.00007821815186 1.0000941006464321 1.0002773231926059 1.000359316910122 1.0006134526625277 1.0006750619865201 1.000750468489902 1.001335699125442 1.0015503520069873 1.0019156695550169 1.0022336815699004 1.0022568423126879 1.002986466313836 1.0035789597979574 1.0038787879756295 1.0045690838966508 1.005210031817415 1.0063159700116877 1.0069704547213005 1.0081739413554456 1.0096137634115263 1.0110991560961262 1.0119235143952248 1.0120546332494582 1.014309413800926 1.0156231976983172 1.018272574051151 1.0254832140612737 1.0432992573675994
7 112 0.4371486054175974 1.049684324812547 0.971904128943392 0.971904128943392 0.9748076135680577 0.9796762142811614 0.9809479671611243 0.9818734295363194 0.9826558660695418 0.9838037450629787 0.9847519385012654 0.9859154450182229 0.9870739418534327 0.9886552435060314 0.9889808861622646 0.9903254916186484 0.9911451138871362 0.9914371601958569 0.9923913046252382 0.9938132201763404 0.994080400564939 0.9942194596941184 0.9950372133322202 0.9956226188084659 0.9963622094061648 0.9965153987228821 0.9970139518676376 0.9973458193762187 0.9977864225441104 0.9981692536748397 0.9987835595305926 0.9991378150231166 0.9992074290385716 0.999542454580222 0.9997962567899904 1.0000050320215745 1.0001568441047568 1.0004580083261552 1.0005954682349867 1.0006432406457575 1.0010190069597378 1.0017230480650752 1.0018010473677645 1.0022990254351702 1.0024305682269095 1.0030391317531793 1.0033254534922453 1.0037824632140542 1.0042166212737906 1.0043222175678186 1.0054986605401635 1.0066074700785475 1.0074837753691508 1.0087771051482215 1.0097850131581376 1.0112900043518562 1.0118289901607098 1.0132282906865289 1.0150360770935296 1.0154130794206033 1.0173236869093796 1.0200226988797798 1.0277879481232564 1.049684324812547
8 128 0.4353412077546429 1.0594516014589597 0.9713139126934006 0.9713139126934006 0.9724191326893996 0.9759248597588334 0.9790493006901343 0.9808715638931984 0.9826055476331214 0.9829432230330387 0.9834274280747349 0.9834768569689443 0.9856504471079621 0.9871645428838334 0.9884117938734035 0.988621407275517 0.9896994784276281 0.9906953254548047 0.9915723490150086 0.992526723711371 0.9926260506058805 0.9933268174441816 0.9944314848744872 0.9951319955470318 0.9951440621469135 0.9961154987162734 0.9963425785337152 0.9967249562563808 0.9970489421301072 0.9971937821930767 0.998221426548287 0.9988975796435771 0.9989368727542929 0.9991220953544406 0.9994430149895238 0.999565543062846 0.9999780160275131 1.000143904202954 1.000657517466638 1.001183751286993 1.0018645228460876 1.0020510162546827 1.0021809629819038 1.0024029560607775 1.0028345424330485 1.0031520799961042 1.0040545449965947 1.0045104166560597 1.00525576174677 1.005749813863063 1.0072238601588976 1.0073616524813496 1.0085795200144143 1.009360383290759 1.010755301733391 1.012268489950507 1.0128013676495056 1.0144203812782966 1.01573837665656 1.0174252243467392 1.0181258427694473 1.021522091836384 1.02817083990316 1.0594516014589597
9 144 0.43928583211958416 1.0678652287699022 0.9703103828436831 0.9703103828436831 0.9726839969002675 0.9743693871178127 0.9774614356909832 0.9795158203992952 0.9800215094766422 0.9812149822033005 0.9823883529810307 0.9829486185689545 0.9854343366107139 0.9859751352409672 0.9871701672132513 0.9880217029384907 0.9887635591707785 0.9899241322762539 0.9905330792908574 0.9916207946347059 0.9916750800251845 0.9925520300623012 0.9932503795207615 0.9935181481956273 0.9946124988232286 0.9951354388431297 0.9953884983209376 0.9958465912568971 0.9965989349212099 0.9972743331869656 0.9974306928788287 0.9977753986681371 0.998333562586916 0.9988124219764236 0.9993297332466337 0.9994360566259469 1.000043076512585 1.000632591080719 1.0009054234352275 1.0010281850819802 1.0012064444702011 1.0012588563062672 1.0024389474220785 1.0025523022387068 1.0028626884878864 1.0038890251361767 1.004493132410079 1.0050614893447496 1.005291249282096 1.0056827946232176 1.006183802564763 1.007655356479429 1.008542953493874 1.0099426037055848 1.0113173223756218 1.0125437954894458 1.0143037700501956 1.0154539516927066 1.017099308754486 1.0178081900997062 1.0211714323235899 1.0219243872167685 1.027726960703335 1.0678652287699022
10 160 0.4434222048118549 1.0829057647129898 0.968929565477355 0.968929565477355 0.9719596391106855 0.9728517242889932 0.9751939227828618 0.9777270385664558 0.9784172252887964 0.9799486234843138 0.9812948954126733 0.9818359848684105 0.9839690773880262 0.9851380123695564 0.9865664280999257 0.9872304084184367 0.9879137722783293 0.9884770534722885 0.9890574077272811 0.9905782627780086 0.9912917752905834 0.9919812495899214 0.9933193703234046 0.9934396502278706 0.9938933051948275 0.9948228191268378 0.9948873988334601 0.9954287358247056 0.9959020196191213 0.9968233820076806 0.9971378943497096 0.9979909389908488 0.9982204523641871 0.9986583314084313 0.9992983218324609 0.9993376640780276 1.0000083345279485 1.000382779938821 1.000905919092046 1.0009902144669889 1.0016577201425496 1.0018367026681978 1.002180138383126 1.0025966204064178 1.0029423558330248 1.0034189842880352 1.0045386235480231 1.0047873803494956 1.0062993061546106 1.0063527495242122 1.0075460294859069 1.0081317536836696 1.008978851169514 1.0103943106649957 1.0122112091500095 1.0140341183744048 1.0144560508197578 1.0166841333438905 1.0172137086807571 1.0203078862487014 1.0214171538159906 1.025635001466293 1.028581573610692 1.0829057647129898
